,Player Id,name,Position,Year,Season,week,Game Date,Home or Away,opponent,Outcome,Score,Games Played,Games Started,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Fumbles,Fumbles Lost,Unnamed: 0,team,points,salary,Age,Birth Place,Birthday,College,Current Status,Current Team,Experience,Height (inches),High School,High School Location,Number,Weight (lbs),Years Played
229,gusedwards/2561324,"Edwards, Gus",RB,2019,Regular Season,7,10/20,Away,SEA,W,30 to 16,1,0,8,35,4.4,14,0,--,--,--,--,--,--,--,689,bal,3.5,4800,24.0,"Brooklyn , NY",4/13/1995,Rutgers,Active,Baltimore Ravens,2nd season,73.0,Tottenville HS,"Staten Island, NY",35.0,238.0,
230,kylejuszczyk/2540230,"Juszczyk, Kyle",FB,2019,Regular Season,2,09/15,Away,CIN,W,41 to 17,1,1,1,6,6.0,6,0,1,5,5.0,5,0,--,--,188,sfo,1.6,4600,28.0,"Medina , OH",4/23/1991,Harvard,Active,San Francisco 49ers,7th season,73.0,Cloverleaf HS,"Lodi, OH",44.0,235.0,
231,kalenballage/2560967,"Ballage, Kalen",RB,2019,Regular Season,3,09/22,Away,DAL,L,6 to 31,1,0,8,17,2.1,6,0,1,10,10.0,10,0,--,--,286,mia,3.2,4900,23.0,"Arvada , CO",12/22/1995,Arkansas State,Active,Miami Dolphins,2nd season,74.0,Falcon HS,CO,27.0,231.0,
232,kalenballage/2560967,"Ballage, Kalen",RB,2019,Regular Season,7,10/20,Away,BUF,L,21 to 31,1,0,3,7,2.3,3T,1,--,--,--,--,--,--,--,673,mia,6.7,4600,23.0,"Arvada , CO",12/22/1995,Arkansas State,Active,Miami Dolphins,2nd season,74.0,Falcon HS,CO,27.0,231.0,
233,kalenballage/2560967,"Ballage, Kalen",RB,2019,Regular Season,8,10/28,Away,PIT,L,14 to 27,1,0,3,8,2.7,4,0,1,11,11.0,11,0,--,--,799,mia,2.4,4600,23.0,"Arvada , CO",12/22/1995,Arkansas State,Active,Miami Dolphins,2nd season,74.0,Falcon HS,CO,27.0,231.0,
234,raheemmostert/2553728,"Mostert, Raheem",RB,2019,Regular Season,2,09/15,Away,CIN,W,41 to 17,1,0,13,83,6.4,20,0,3,68,22.7,39T,1,--,--,123,sfo,22.6,5600,27.0,"Daytona Beach , FL",4/9/1992,Purdue,Active,San Francisco 49ers,5th season,70.0,New Smyrna Beach HS,FL,31.0,205.0,
235,raheemmostert/2553728,"Mostert, Raheem",RB,2019,Regular Season,7,10/20,Away,WAS,W,9 to 0,1,0,--,--,--,--,--,--,--,--,--,--,--,--,720,sfo,0.0,5000,27.0,"Daytona Beach , FL",4/9/1992,Purdue,Active,San Francisco 49ers,5th season,70.0,New Smyrna Beach HS,FL,31.0,205.0,
236,c.j.anderson/2540269,"Anderson, C.J.",,2019,Regular Season,1,09/08,Away,ARI,T,27 to 27,1,0,11,35,3.2,9,0,--,--,--,--,--,--,--,55,det,3.5,5300,28.0,"Richmond , CA",2/10/1991,California,Cut from team,,Season,68.0,,,,225.0,
237,zachline/2539303,"Line, Zach",FB,2019,Regular Season,3,09/22,Away,SEA,W,33 to 27,1,0,1,0,0.0,0,0,--,--,--,--,--,--,--,316,nor,0.0,4500,29.0,"Royal Oak , MI",4/26/1990,Southern Methodist,Active,New Orleans Saints,7th season,73.0,Oxford HS,MI,42.0,233.0,
238,zachline/2539303,"Line, Zach",FB,2019,Regular Season,7,10/20,Away,CHI,W,36 to 25,1,0,1,3,3.0,3,0,1,12,12.0,12,0,--,--,699,nor,2.0,4500,29.0,"Royal Oak , MI",4/26/1990,Southern Methodist,Active,New Orleans Saints,7th season,73.0,Oxford HS,MI,42.0,233.0,
239,keithsmith/2550400,"Smith, Keith",RB,2019,Regular Season,1,09/08,Away,MIN,L,12 to 28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,103,atl,0.0,4500,27.0,"Pomona , CA",4/8/1992,San Jose State,Active,Atlanta Falcons,6th season,72.0,Charter Oak HS,"Covina, CA",40.0,240.0,
240,keithsmith/2550400,"Smith, Keith",RB,2019,Regular Season,6,10/13,Away,ARI,L,33 to 34,1,0,1,2,2.0,2,0,--,--,--,--,--,--,--,613,atl,0.2,0,27.0,"Pomona , CA",4/8/1992,San Jose State,Active,Atlanta Falcons,6th season,72.0,Charter Oak HS,"Covina, CA",40.0,240.0,
241,jakobjohnson/2562890,"Johnson, Jakob",FB,2019,Regular Season,5,10/06,Away,WAS,W,33 to 7,1,1,--,--,--,--,--,1,5,5.0,5,0,--,--,510,nwe,1.0,4500,24.0,Stuttgart Germany,12/15/1994,Tennessee,Injured reserve,New England Patriots,1st season,75.0,,,47.0,255.0,
242,davidmontgomery/2562502,"Montgomery, David",RB,2019,Regular Season,2,09/15,Away,DEN,W,16 to 14,1,1,18,62,3.4,12,1,1,6,6.0,6,0,--,--,136,chi,13.3,5800,22.0,"Cincinnati , OH",6/7/1997,Iowa State,Active,Chicago Bears,Rookie,70.0,Mount Healthy HS,"Cincinnati, OH",32.0,222.0,
243,davidmontgomery/2562502,"Montgomery, David",RB,2019,Regular Season,3,09/23,Away,WAS,W,31 to 15,1,0,13,67,5.2,25,0,3,14,4.7,6,0,--,--,261,chi,9.6,6000,22.0,"Cincinnati , OH",6/7/1997,Iowa State,Active,Chicago Bears,Rookie,70.0,Mount Healthy HS,"Cincinnati, OH",32.0,222.0,
244,davidmontgomery/2562502,"Montgomery, David",RB,2019,Regular Season,5,10/06,Away,OAK,L,21 to 24,1,1,11,25,2.3,6,1,1,11,11.0,11,0,--,--,471,chi,10.1,5700,22.0,"Cincinnati , OH",6/7/1997,Iowa State,Active,Chicago Bears,Rookie,70.0,Mount Healthy HS,"Cincinnati, OH",32.0,222.0,
245,christhompson/2540011,"Thompson, Chris",RB,2019,Regular Season,1,09/08,Away,PHI,L,27 to 32,1,0,3,10,3.3,7,0,7,68,9.7,18,0,--,--,18,was,11.3,5100,29.0,"Greenville , FL",10/20/1990,Florida State,Active,Washington Redskins,6th season,68.0,Madison County HS,"Madison, FL",25.0,195.0,
246,christhompson/2540011,"Thompson, Chris",RB,2019,Regular Season,4,09/29,Away,NYG,L,3 to 24,1,0,4,4,1.0,3,0,4,56,14.0,39,0,--,--,373,was,8.0,5300,29.0,"Greenville , FL",10/20/1990,Florida State,Active,Washington Redskins,6th season,68.0,Madison County HS,"Madison, FL",25.0,195.0,
247,christhompson/2540011,"Thompson, Chris",RB,2019,Regular Season,6,10/13,Away,MIA,W,17 to 16,1,0,3,12,4.0,8,0,2,8,4.0,4,0,--,--,595,was,3.0,5400,29.0,"Greenville , FL",10/20/1990,Florida State,Active,Washington Redskins,6th season,68.0,Madison County HS,"Madison, FL",25.0,195.0,
248,trentoncannon/2561137,"Cannon, Trenton",RB,2019,Regular Season,5,10/06,Away,PHI,L,6 to 31,1,0,--,--,--,--,--,--,--,--,--,--,--,--,542,nyj,0.0,4600,25.0,"Hampton , VA",7/23/1994,Virginia State,Injured reserve,New York Jets,2nd season,71.0,Keckoughten HS,"Hampton, VA",25.0,185.0,
249,markingram/2495466,"Ingram, Mark",RB,2019,Regular Season,1,09/08,Away,MIA,W,59 to 10,1,1,14,107,7.6,49,2,--,--,--,--,--,--,--,7,bal,22.7,6600,29.0,"Hackensack , NJ",12/21/1989,Alabama,Active,Baltimore Ravens,9th season,69.0,Grand Blanc HS,MI,21.0,210.0,
250,markingram/2495466,"Ingram, Mark",RB,2019,Regular Season,5,10/06,Away,PIT,W,26 to 23,1,1,19,44,2.3,14,1,2,5,2.5,4,0,--,--,464,bal,11.9,7500,29.0,"Hackensack , NJ",12/21/1989,Alabama,Active,Baltimore Ravens,9th season,69.0,Grand Blanc HS,MI,21.0,210.0,
251,markingram/2495466,"Ingram, Mark",RB,2019,Regular Season,7,10/20,Away,SEA,W,30 to 16,1,1,12,46,3.8,8,0,1,7,7.0,7,0,--,--,679,bal,5.8,7500,29.0,"Hackensack , NJ",12/21/1989,Alabama,Active,Baltimore Ravens,9th season,69.0,Grand Blanc HS,MI,21.0,210.0,
252,joshjacobs/2562377,"Jacobs, Josh",RB,2019,Regular Season,3,09/22,Away,MIN,L,14 to 34,1,1,10,44,4.4,18,0,0,0,--,--,0,--,--,277,oak,4.4,6500,21.0,"Tulsa , OK",2/11/1998,Alabama,Active,Oakland Raiders,Rookie,70.0,McLain HS,"Tulsa, OK",28.0,220.0,
253,joshjacobs/2562377,"Jacobs, Josh",RB,2019,Regular Season,4,09/29,Away,IND,W,31 to 24,1,1,17,79,4.6,16,0,2,29,14.5,20,0,--,--,358,oak,11.8,6000,21.0,"Tulsa , OK",2/11/1998,Alabama,Active,Oakland Raiders,Rookie,70.0,McLain HS,"Tulsa, OK",28.0,220.0,
254,joshjacobs/2562377,"Jacobs, Josh",RB,2019,Regular Season,8,10/27,Away,HOU,L,24 to 27,1,1,15,66,4.4,23,0,2,15,7.5,8,0,--,--,770,oak,9.1,7200,21.0,"Tulsa , OK",2/11/1998,Alabama,Active,Oakland Raiders,Rookie,70.0,McLain HS,"Tulsa, OK",28.0,220.0,
255,leonardfournette/2557973,"Fournette, Leonard",RB,2019,Regular Season,2,09/15,Away,HOU,L,12 to 13,1,1,15,47,3.1,14,0,4,40,10.0,20,0,--,--,143,jac,10.7,6900,24.0,"New Orleans , LA",1/18/1995,LSU,Active,Jacksonville Jaguars,3rd season,72.0,St. Augustine HS,"New Orleans, LA",27.0,228.0,
256,leonardfournette/2557973,"Fournette, Leonard",RB,2019,Regular Season,4,09/29,Away,DEN,W,26 to 24,1,1,29,225,7.8,81,0,2,20,10.0,19,0,--,--,342,jac,25.5,6400,24.0,"New Orleans , LA",1/18/1995,LSU,Active,Jacksonville Jaguars,3rd season,72.0,St. Augustine HS,"New Orleans, LA",27.0,228.0,
257,leonardfournette/2557973,"Fournette, Leonard",RB,2019,Regular Season,5,10/06,Away,CAR,L,27 to 34,1,1,23,108,4.7,48,1,4,29,7.3,14,0,--,--,447,jac,21.7,6900,24.0,"New Orleans , LA",1/18/1995,LSU,Active,Jacksonville Jaguars,3rd season,72.0,St. Augustine HS,"New Orleans, LA",27.0,228.0,
258,leonardfournette/2557973,"Fournette, Leonard",RB,2019,Regular Season,7,10/20,Away,CIN,W,27 to 17,1,1,29,131,4.5,20,0,2,14,7.0,10,0,--,--,653,jac,15.5,7900,24.0,"New Orleans , LA",1/18/1995,LSU,Active,Jacksonville Jaguars,3rd season,72.0,St. Augustine HS,"New Orleans, LA",27.0,228.0,
259,tracarson/2556493,"Carson, Tra",,2019,Regular Season,5,10/06,Away,DAL,W,34 to 24,1,0,6,14,2.3,7,0,4,18,4.5,8,0,--,--,486,gnb,5.2,4500,27.0,"New Boston , TX",10/24/1992,Texas A&M,Cut from team,,Season,71.0,,,,228.0,
260,christianmccaffrey/2557997,"McCaffrey, Christian",RB,2019,Regular Season,3,09/22,Away,ARI,W,38 to 20,1,1,24,153,6.4,76T,1,3,35,11.7,18,0,--,--,235,car,26.3,8900,23.0,"Denver , CO",6/7/1996,Stanford,Active,Carolina Panthers,3rd season,71.0,Valor Christian HS,"Highlands Ranch, CO",22.0,205.0,
261,christianmccaffrey/2557997,"McCaffrey, Christian",RB,2019,Regular Season,4,09/29,Away,HOU,W,16 to 10,1,1,27,93,3.4,13,1,10,86,8.6,21,0,--,--,340,car,28.9,9000,23.0,"Denver , CO",6/7/1996,Stanford,Active,Carolina Panthers,3rd season,71.0,Valor Christian HS,"Highlands Ranch, CO",22.0,205.0,
262,kenjonbarner/2539289,"Barner, Kenjon",RB,2019,Regular Season,1,09/08,Away,MIN,L,12 to 28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,98,atl,0.0,4500,30.0,"Lynwood , CA",4/28/1989,Oregon,Active,Atlanta Falcons,6th season,69.0,Notre Dame HS,"Riverside, CA",38.0,195.0,
263,kenjonbarner/2539289,"Barner, Kenjon",RB,2019,Regular Season,3,09/22,Away,IND,L,24 to 27,1,0,--,--,--,--,--,1,4,4.0,4,0,--,--,298,atl,0.9,4500,30.0,"Lynwood , CA",4/28/1989,Oregon,Active,Atlanta Falcons,6th season,69.0,Notre Dame HS,"Riverside, CA",38.0,195.0,
264,kenjonbarner/2539289,"Barner, Kenjon",RB,2019,Regular Season,6,10/13,Away,ARI,L,33 to 34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,628,atl,0.0,4500,30.0,"Lynwood , CA",4/28/1989,Oregon,Active,Atlanta Falcons,6th season,69.0,Notre Dame HS,"Riverside, CA",38.0,195.0,
265,jamesdevelin/2508101,"Develin, James",FB,2019,Regular Season,2,09/15,Away,MIA,W,43 to 0,1,1,2,3,1.5,2,0,--,--,--,--,--,--,--,198,nwe,0.3,4500,31.0,"West Chester , PA",7/23/1988,Brown,Injured reserve,New England Patriots,7th season,75.0,Boyertown Area HS,"Gilbertsville, PA",46.0,255.0,
266,leseanmccoy/79607,"McCoy, LeSean",RB,2019,Regular Season,2,09/15,Away,OAK,W,28 to 10,1,0,11,23,2.1,6,0,3,0,0.0,5,0,--,--,170,kan,3.8,5800,31.0,"Harrisburg , PA",7/12/1988,Pittsburgh,Active,Kansas City Chiefs,11th season,71.0,Bishop McDevitt HS,"Harrisburg, PA",25.0,210.0,
267,leseanmccoy/79607,"McCoy, LeSean",RB,2019,Regular Season,4,09/29,Away,DET,W,34 to 30,1,1,11,56,5.1,39,1,2,33,16.5,23,0,--,--,351,kan,15.9,6300,31.0,"Harrisburg , PA",7/12/1988,Pittsburgh,Active,Kansas City Chiefs,11th season,71.0,Bishop McDevitt HS,"Harrisburg, PA",25.0,210.0,
268,leseanmccoy/79607,"McCoy, LeSean",RB,2019,Regular Season,7,10/17,Away,DEN,W,30 to 6,1,1,12,64,5.3,22,0,2,12,6.0,6,0,--,--,661,kan,8.6,6200,31.0,"Harrisburg , PA",7/12/1988,Pittsburgh,Active,Kansas City Chiefs,11th season,71.0,Bishop McDevitt HS,"Harrisburg, PA",25.0,210.0,
269,nickbawden/2560972,"Bawden, Nick",RB,2019,Regular Season,1,09/08,Away,ARI,T,27 to 27,1,0,--,--,--,--,--,1,0,0.0,0,0,--,--,77,det,0.5,4500,23.0,"Los Gatos , CA",6/22/1996,San Diego State,Active,Detroit Lions,2nd season,74.0,Los Gatos HS,CA,46.0,245.0,
270,nickbawden/2560972,"Bawden, Nick",RB,2019,Regular Season,3,09/22,Away,PHI,W,27 to 24,1,0,--,--,--,--,--,1,10,10.0,10,0,--,--,294,det,1.5,4500,23.0,"Los Gatos , CA",6/22/1996,San Diego State,Active,Detroit Lions,2nd season,74.0,Los Gatos HS,CA,46.0,245.0,
271,sonymichel/2560809,"Michel, Sony",RB,2019,Regular Season,2,09/15,Away,MIA,W,43 to 0,1,1,21,83,4.0,12,1,--,--,--,--,--,1,1,139,nwe,12.5,6800,24.0,"Orlando , FL",2/17/1995,Georgia,Active,New England Patriots,2nd season,71.0,American Heritage School HS,"Plantation, FL",26.0,215.0,
272,sonymichel/2560809,"Michel, Sony",RB,2019,Regular Season,4,09/29,Away,BUF,W,16 to 10,1,1,17,63,3.7,15,0,--,--,--,--,--,--,--,382,nwe,6.3,6100,24.0,"Orlando , FL",2/17/1995,Georgia,Active,New England Patriots,2nd season,71.0,American Heritage School HS,"Plantation, FL",26.0,215.0,
273,sonymichel/2560809,"Michel, Sony",RB,2019,Regular Season,5,10/06,Away,WAS,W,33 to 7,1,1,16,91,5.7,25,1,3,32,10.7,15,0,--,--,448,nwe,19.8,6300,24.0,"Orlando , FL",2/17/1995,Georgia,Active,New England Patriots,2nd season,71.0,American Heritage School HS,"Plantation, FL",26.0,215.0,
274,sonymichel/2560809,"Michel, Sony",RB,2019,Regular Season,7,10/21,Away,NYJ,W,33 to 0,1,1,19,42,2.2,11,3,1,-8,-8.0,-8,0,--,--,650,nwe,21.9,6500,24.0,"Orlando , FL",2/17/1995,Georgia,Active,New England Patriots,2nd season,71.0,American Heritage School HS,"Plantation, FL",26.0,215.0,
275,alecingold/2562288,"Ingold, Alec",RB,2019,Regular Season,3,09/22,Away,MIN,L,14 to 34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,332,oak,0.0,4500,23.0,USA,7/9/1996,Wisconsin,Active,Oakland Raiders,Rookie,73.0,Bay Port HS,"Suamico, WI",45.0,240.0,
276,alecingold/2562288,"Ingold, Alec",RB,2019,Regular Season,4,09/29,Away,IND,W,31 to 24,1,1,1,1,1.0,1,0,--,--,--,--,--,--,--,414,oak,0.1,4500,23.0,USA,7/9/1996,Wisconsin,Active,Oakland Raiders,Rookie,73.0,Bay Port HS,"Suamico, WI",45.0,240.0,
277,alecingold/2562288,"Ingold, Alec",RB,2019,Regular Season,8,10/27,Away,HOU,L,24 to 27,1,0,1,2,2.0,2,0,--,--,--,--,--,--,--,821,oak,0.2,4500,23.0,USA,7/9/1996,Wisconsin,Active,Oakland Raiders,Rookie,73.0,Bay Port HS,"Suamico, WI",45.0,240.0,
278,austinekeler/2559169,"Ekeler, Austin",RB,2019,Regular Season,2,09/15,Away,DET,L,10 to 13,1,1,17,66,3.9,12,1,6,67,11.2,35,0,1,1,125,lac,20.3,7500,24.0,"Colorado Springs , CO",5/17/1995,Western State (Colo.),Active,Los Angeles Chargers,3rd season,70.0,Eaton HS,CO,30.0,200.0,
279,austinekeler/2559169,"Ekeler, Austin",RB,2019,Regular Season,4,09/29,Away,MIA,W,30 to 10,1,1,18,60,3.3,9,1,5,62,12.4,18T,1,--,--,341,lac,26.7,8100,24.0,"Colorado Springs , CO",5/17/1995,Western State (Colo.),Active,Los Angeles Chargers,3rd season,70.0,Eaton HS,CO,30.0,200.0,
280,austinekeler/2559169,"Ekeler, Austin",RB,2019,Regular Season,7,10/20,Away,TEN,L,20 to 23,1,0,5,7,1.4,3,0,7,118,16.9,41T,1,--,--,649,lac,22.0,6900,24.0,"Colorado Springs , CO",5/17/1995,Western State (Colo.),Active,Los Angeles Chargers,3rd season,70.0,Eaton HS,CO,30.0,200.0,
281,austinekeler/2559169,"Ekeler, Austin",RB,2019,Regular Season,8,10/27,Away,CHI,W,17 to 16,1,0,3,3,1.0,3,0,2,19,9.5,11T,1,--,--,769,lac,9.2,6800,24.0,"Colorado Springs , CO",5/17/1995,Western State (Colo.),Active,Los Angeles Chargers,3rd season,70.0,Eaton HS,CO,30.0,200.0,
282,derekwatt/2555220,"Watt, Derek",FB,2019,Regular Season,2,09/15,Away,DET,L,10 to 13,1,0,--,--,--,--,--,1,3,3.0,3,0,--,--,196,lac,0.8,4500,27.0,"Waukesha , WI",11/7/1992,Wisconsin,Active,Los Angeles Chargers,4th season,74.0,Pewaukee HS,WI,34.0,234.0,
283,derekwatt/2555220,"Watt, Derek",FB,2019,Regular Season,4,09/29,Away,MIA,W,30 to 10,1,0,--,--,--,--,--,1,21,21.0,21,0,--,--,396,lac,2.6,4500,27.0,"Waukesha , WI",11/7/1992,Wisconsin,Active,Los Angeles Chargers,4th season,74.0,Pewaukee HS,WI,34.0,234.0,
284,derekwatt/2555220,"Watt, Derek",FB,2019,Regular Season,7,10/20,Away,TEN,L,20 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,736,lac,0.0,4500,27.0,"Waukesha , WI",11/7/1992,Wisconsin,Active,Los Angeles Chargers,4th season,74.0,Pewaukee HS,WI,34.0,234.0,
285,derekwatt/2555220,"Watt, Derek",FB,2019,Regular Season,8,10/27,Away,CHI,W,17 to 16,1,0,1,2,2.0,2,0,--,--,--,--,--,--,--,820,lac,0.2,4500,27.0,"Waukesha , WI",11/7/1992,Wisconsin,Active,Los Angeles Chargers,4th season,74.0,Pewaukee HS,WI,34.0,234.0,
286,jordanscarlett/2562725,"Scarlett, Jordan",RB,2019,Regular Season,4,09/29,Away,HOU,W,16 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,434,car,0.0,4500,24.0,"Fort Lauderdale , FL",7/8/1995,Florida,Active,Carolina Panthers,Rookie,71.0,St. Thomas Aquinas HS,"Fort Lauderdale, FL",20.0,210.0,
287,adrianpeterson/2507164,"Peterson, Adrian",RB,2019,Regular Season,4,09/29,Away,NYG,L,3 to 24,1,1,11,28,2.5,9,0,--,--,--,--,--,--,--,393,was,2.8,5500,34.0,"Palestine , TX",3/21/1985,Oklahoma,Active,Washington Redskins,12th season,73.0,Palestine HS,TX,26.0,220.0,
288,adrianpeterson/2507164,"Peterson, Adrian",RB,2019,Regular Season,6,10/13,Away,MIA,W,17 to 16,1,1,23,118,5.1,25,0,2,18,9.0,13,0,--,--,556,was,14.6,5300,34.0,"Palestine , TX",3/21/1985,Oklahoma,Active,Washington Redskins,12th season,73.0,Palestine HS,TX,26.0,220.0,
289,adrianpeterson/2507164,"Peterson, Adrian",RB,2019,Regular Season,8,10/24,Away,MIN,L,9 to 19,1,1,14,76,5.4,29,0,2,27,13.5,21,0,--,--,762,was,11.3,5700,34.0,"Palestine , TX",3/21/1985,Oklahoma,Active,Washington Redskins,12th season,73.0,Palestine HS,TX,26.0,220.0,
290,dionlewis/2495469,"Lewis, Dion",RB,2019,Regular Season,1,09/08,Away,CLE,W,43 to 13,1,0,3,7,2.3,6,0,3,6,2.0,7,0,--,--,58,ten,2.8,5600,29.0,"Albany , NY",9/27/1990,Pittsburgh,Active,Tennessee Titans,8th season,68.0,Albany HS,NY,33.0,195.0,
291,dionlewis/2495469,"Lewis, Dion",RB,2019,Regular Season,4,09/29,Away,ATL,W,24 to 10,1,0,4,16,4.0,7,0,4,4,1.0,11,0,--,--,386,ten,4.0,4900,29.0,"Albany , NY",9/27/1990,Pittsburgh,Active,Tennessee Titans,8th season,68.0,Albany HS,NY,33.0,195.0,
292,dionlewis/2495469,"Lewis, Dion",RB,2019,Regular Season,6,10/13,Away,DEN,L,0 to 16,1,0,1,-1,-1.0,-1,0,3,20,6.7,9,0,--,--,592,ten,3.4,4900,29.0,"Albany , NY",9/27/1990,Pittsburgh,Active,Tennessee Titans,8th season,68.0,Albany HS,NY,33.0,195.0,
293,d.j.foster/2556528,"Foster, D.J.",RB,2019,Regular Season,2,09/15,Away,BAL,L,17 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,211,ari,0.0,4500,25.0,"Scottsdale , AZ",11/22/1993,Arizona State,Injured reserve,Arizona Cardinals,4th season,72.0,Saguaro HS,"Scottsdale, AZ",37.0,205.0,
294,d.j.foster/2556528,"Foster, D.J.",RB,2019,Regular Season,5,10/06,Away,CIN,W,26 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,527,ari,0.0,4500,25.0,"Scottsdale , AZ",11/22/1993,Arizona State,Injured reserve,Arizona Cardinals,4th season,72.0,Saguaro HS,"Scottsdale, AZ",37.0,205.0,
295,nickbellore/2495262,"Bellore, Nick",RB,2019,Regular Season,2,09/15,Away,PIT,W,28 to 26,1,0,--,--,--,--,--,--,--,--,--,--,--,--,206,sea,0.0,4500,30.0,"St. Paul , MN",5/12/1989,Central Michigan,Active,Seattle Seahawks,9th season,73.0,Whitefish Bay HS,WI,44.0,250.0,
296,nickbellore/2495262,"Bellore, Nick",RB,2019,Regular Season,4,09/29,Away,ARI,W,27 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,419,sea,0.0,4500,30.0,"St. Paul , MN",5/12/1989,Central Michigan,Active,Seattle Seahawks,9th season,73.0,Whitefish Bay HS,WI,44.0,250.0,
297,nickbellore/2495262,"Bellore, Nick",RB,2019,Regular Season,6,10/13,Away,CLE,W,32 to 28,1,0,--,--,--,--,--,1,20,20.0,20,0,--,--,599,sea,2.5,4500,30.0,"St. Paul , MN",5/12/1989,Central Michigan,Active,Seattle Seahawks,9th season,73.0,Whitefish Bay HS,WI,44.0,250.0,
298,nickbellore/2495262,"Bellore, Nick",RB,2019,Regular Season,8,10/27,Away,ATL,W,27 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,826,sea,0.0,4500,30.0,"St. Paul , MN",5/12/1989,Central Michigan,Active,Seattle Seahawks,9th season,73.0,Whitefish Bay HS,WI,44.0,250.0,
299,jordanhoward/2555418,"Howard, Jordan",RB,2019,Regular Season,2,09/15,Away,ATL,L,20 to 24,1,0,8,18,2.3,5,0,1,8,8.0,8,0,--,--,175,phi,3.1,5600,25.0,"Fairfield , AL",11/2/1994,Indiana,Active,Philadelphia Eagles,4th season,72.0,Gardendale HS,AL,24.0,224.0,
300,jordanhoward/2555418,"Howard, Jordan",RB,2019,Regular Season,6,10/13,Away,MIN,L,20 to 38,1,1,13,49,3.8,12,0,--,--,--,--,--,--,--,584,phi,4.9,6200,25.0,"Fairfield , AL",11/2/1994,Indiana,Active,Philadelphia Eagles,4th season,72.0,Gardendale HS,AL,24.0,224.0,
301,jordanhoward/2555418,"Howard, Jordan",RB,2019,Regular Season,7,10/20,Away,DAL,L,10 to 37,1,1,11,50,4.5,16,0,2,6,3.0,9,0,--,--,674,phi,6.6,6000,25.0,"Fairfield , AL",11/2/1994,Indiana,Active,Philadelphia Eagles,4th season,72.0,Gardendale HS,AL,24.0,224.0,
302,jordanhoward/2555418,"Howard, Jordan",RB,2019,Regular Season,8,10/27,Away,BUF,W,31 to 13,1,1,23,96,4.2,20,1,1,15,15.0,15,0,--,--,752,phi,17.6,6000,25.0,"Fairfield , AL",11/2/1994,Indiana,Active,Philadelphia Eagles,4th season,72.0,Gardendale HS,AL,24.0,224.0,
303,davidjohnson/2553435,"Johnson, David",RB,2019,Regular Season,2,09/15,Away,BAL,L,17 to 23,1,1,7,14,2.0,4,1,1,0,0.0,0,0,--,--,152,ari,7.9,7300,27.0,"Memphis , TN",12/16/1991,Northern Iowa,Active,Arizona Cardinals,5th season,73.0,Clinton HS,IA,31.0,224.0,
304,davidjohnson/2553435,"Johnson, David",RB,2019,Regular Season,5,10/06,Away,CIN,W,26 to 23,1,1,17,91,5.4,17,0,3,65,21.7,24,0,--,--,451,ari,17.1,6800,27.0,"Memphis , TN",12/16/1991,Northern Iowa,Active,Arizona Cardinals,5th season,73.0,Clinton HS,IA,31.0,224.0,
305,davidjohnson/2553435,"Johnson, David",RB,2019,Regular Season,7,10/20,Away,NYG,W,27 to 21,1,1,1,2,2.0,2,0,--,--,--,--,--,--,--,719,ari,0.2,7400,27.0,"Memphis , TN",12/16/1991,Northern Iowa,Active,Arizona Cardinals,5th season,73.0,Clinton HS,IA,31.0,224.0,
306,jamizeolawale/2536044,"Olawale, Jamize",RB,2019,Regular Season,2,09/15,Away,WAS,W,31 to 21,1,1,--,--,--,--,--,--,--,--,--,--,--,--,227,dal,0.0,4500,30.0,"San Francisco , CA",4/17/1989,North Texas,Active,Dallas Cowboys,7th season,73.0,Long Beach Polytechnic HS,CA,49.0,242.0,
307,jamizeolawale/2536044,"Olawale, Jamize",RB,2019,Regular Season,6,10/13,Away,NYJ,L,22 to 24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,643,dal,0.0,4500,30.0,"San Francisco , CA",4/17/1989,North Texas,Active,Dallas Cowboys,7th season,73.0,Long Beach Polytechnic HS,CA,49.0,242.0,
