,Player Id,name,Position,Year,Season,week,Game Date,Home or Away,opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost,Unnamed: 0,team,points,salary,Age,Birth Place,Birthday,College,Current Status,Current Team,Experience,Height (inches),High School,High School Location,Number,Weight (lbs),Years Played
175,dawsonknox/2562681,"Knox, Dawson",TE,2019,Regular Season,2,09/15,Away,NYG,W,28 to 14,1,0,1,18,18.0,18,0,--,--,--,--,--,--,--,123,buf,2.3,4600,22.0,"Brentwood , TN",11/14/1996,Mississippi,Active,Buffalo Bills,Rookie,76.0,Brentwood Academy HS,"Brentwood, TN",88.0,254.0,
176,dawsonknox/2562681,"Knox, Dawson",TE,2019,Regular Season,5,10/06,Away,TEN,W,14 to 7,1,1,2,12,6.0,7,0,--,--,--,--,--,--,--,378,buf,2.2,4800,22.0,"Brentwood , TN",11/14/1996,Mississippi,Active,Buffalo Bills,Rookie,76.0,Brentwood Academy HS,"Brentwood, TN",88.0,254.0,
177,geraldeverett/2557889,"Everett, Gerald",TE,2019,Regular Season,1,09/08,Away,CAR,W,30 to 27,1,0,1,7,7.0,7,0,--,--,--,--,--,--,--,45,lar,1.2,4900,25.0,"Atlanta , GA",6/25/1994,South Alabama,Active,Los Angeles Rams,3rd season,75.0,Columbia HS,"Decatur, GA",81.0,240.0,
178,geraldeverett/2557889,"Everett, Gerald",TE,2019,Regular Season,3,09/22,Away,CLE,W,20 to 13,1,1,2,15,7.5,11,0,--,--,--,--,--,--,--,205,lar,2.5,4500,25.0,"Atlanta , GA",6/25/1994,South Alabama,Active,Los Angeles Rams,3rd season,75.0,Columbia HS,"Decatur, GA",81.0,240.0,
179,geraldeverett/2557889,"Everett, Gerald",TE,2019,Regular Season,5,10/03,Away,SEA,L,29 to 30,1,1,7,136,19.4,32,0,--,--,--,--,--,--,--,345,lar,17.1,5100,25.0,"Atlanta , GA",6/25/1994,South Alabama,Active,Los Angeles Rams,3rd season,75.0,Columbia HS,"Decatur, GA",81.0,240.0,
180,geraldeverett/2557889,"Everett, Gerald",TE,2019,Regular Season,7,10/20,Away,ATL,W,37 to 10,1,0,4,50,12.5,33,1,--,--,--,--,--,--,--,506,lar,13.0,5900,25.0,"Atlanta , GA",6/25/1994,South Alabama,Active,Los Angeles Rams,3rd season,75.0,Columbia HS,"Decatur, GA",81.0,240.0,
181,lukestocker/2495234,"Stocker, Luke",TE,2019,Regular Season,1,09/08,Away,MIN,L,12 to 28,1,1,0,0,--,--,0,--,--,--,--,--,--,--,81,atl,0.0,4000,31.0,"Lexington , KY",7/17/1988,Tennessee,Active,Atlanta Falcons,9th season,77.0,Madison Southern HS,"Berea, KY",80.0,253.0,
182,lukestocker/2495234,"Stocker, Luke",TE,2019,Regular Season,3,09/22,Away,IND,L,24 to 27,1,1,3,12,4.0,5,0,--,--,--,--,--,--,--,204,atl,2.7,4000,31.0,"Lexington , KY",7/17/1988,Tennessee,Active,Atlanta Falcons,9th season,77.0,Madison Southern HS,"Berea, KY",80.0,253.0,
183,lukestocker/2495234,"Stocker, Luke",TE,2019,Regular Season,5,10/06,Away,HOU,L,32 to 53,1,0,--,--,--,--,--,--,--,--,--,--,--,--,421,atl,0.0,4000,31.0,"Lexington , KY",7/17/1988,Tennessee,Active,Atlanta Falcons,9th season,77.0,Madison Southern HS,"Berea, KY",80.0,253.0,
184,lukestocker/2495234,"Stocker, Luke",TE,2019,Regular Season,6,10/13,Away,ARI,L,33 to 34,1,0,1,0,0.0,0,0,--,--,--,--,--,--,--,478,atl,0.5,4000,31.0,"Lexington , KY",7/17/1988,Tennessee,Active,Atlanta Falcons,9th season,77.0,Madison Southern HS,"Berea, KY",80.0,253.0,
185,davidnjoku/2557986,"Njoku, David",TE,2019,Regular Season,2,09/16,Away,NYJ,W,23 to 3,1,0,0,0,--,--,0,--,--,--,--,--,--,--,166,cle,0.0,5800,23.0,"Jersey City , NJ",7/10/1996,Miami (Fla.),Injured reserve,Cleveland Browns,3rd season,76.0,Cedar Grove HS,NJ,85.0,246.0,
186,troyfumagalli/2560734,"Fumagalli, Troy",TE,2019,Regular Season,1,09/09,Away,OAK,L,16 to 24,1,1,--,--,--,--,--,--,--,--,--,--,--,--,82,den,0.0,4000,24.0,"Aurora , IL",2/17/1995,Wisconsin,Active,Denver Broncos,2nd season,78.0,Waubonsie Valley HS,"Aurora, IL",84.0,248.0,
187,t.j.hockenson/2562378,"Hockenson, T.J.",TE,2019,Regular Season,1,09/08,Away,ARI,T,27 to 27,1,1,6,131,21.8,39,1,--,--,--,--,--,--,--,1,det,22.1,4900,22.0,"Chariton , IA",7/3/1997,Iowa,Active,Detroit Lions,Rookie,77.0,Chariton HS,"Chariton, IA",88.0,247.0,
188,t.j.hockenson/2562378,"Hockenson, T.J.",TE,2019,Regular Season,3,09/22,Away,PHI,W,27 to 24,1,0,1,1,1.0,1,0,--,--,--,--,--,--,--,230,det,0.6,5500,22.0,"Chariton , IA",7/3/1997,Iowa,Active,Detroit Lions,Rookie,77.0,Chariton HS,"Chariton, IA",88.0,247.0,
189,rickyseals-jones/2559248,"Seals-Jones, Ricky",TE,2019,Regular Season,2,09/16,Away,NYJ,W,23 to 3,1,0,--,--,--,--,--,--,--,--,--,--,--,--,142,cle,0.0,4700,24.0,"Houston , TX",3/15/1995,Texas A&M,Active,Cleveland Browns,3rd season,77.0,Sealy HS,TX,83.0,243.0,
190,rickyseals-jones/2559248,"Seals-Jones, Ricky",TE,2019,Regular Season,4,09/29,Away,BAL,W,40 to 25,1,0,3,82,27.3,59,1,--,--,--,--,--,--,--,265,cle,15.7,5000,24.0,"Houston , TX",3/15/1995,Texas A&M,Active,Cleveland Browns,3rd season,77.0,Sealy HS,TX,83.0,243.0,
191,tylerconklin/2561027,"Conklin, Tyler",TE,2019,Regular Season,4,09/29,Away,CHI,L,6 to 16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,343,min,0.0,4000,24.0,"Mount Clemens , MI",7/30/1995,Central Michigan,Active,Minnesota Vikings,2nd season,75.0,L'Anse Creuse North HS,"L'Anse, MI",83.0,254.0,
192,tylerconklin/2561027,"Conklin, Tyler",TE,2019,Regular Season,5,10/06,Away,NYG,W,28 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,424,min,0.0,4000,24.0,"Mount Clemens , MI",7/30/1995,Central Michigan,Active,Minnesota Vikings,2nd season,75.0,L'Anse Creuse North HS,"L'Anse, MI",83.0,254.0,
193,tylerconklin/2561027,"Conklin, Tyler",TE,2019,Regular Season,7,10/20,Away,DET,W,42 to 30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,575,min,0.0,4000,24.0,"Mount Clemens , MI",7/30/1995,Central Michigan,Active,Minnesota Vikings,2nd season,75.0,L'Anse Creuse North HS,"L'Anse, MI",83.0,254.0,
194,ryanizzo/2560751,"Izzo, Ryan",TE,2019,Regular Season,2,09/15,Away,MIA,W,43 to 0,1,0,--,--,--,--,--,--,--,--,--,--,--,--,146,nwe,0.0,4500,23.0,"Highland Lakes , NJ",12/21/1995,Florida State,Active,New England Patriots,2nd season,77.0,Pope John XXII Regional HS,"Sparta, NJ",85.0,255.0,
195,ryanizzo/2560751,"Izzo, Ryan",TE,2019,Regular Season,4,09/29,Away,BUF,W,16 to 10,1,1,--,--,--,--,--,--,--,--,--,--,--,--,320,nwe,0.0,4500,23.0,"Highland Lakes , NJ",12/21/1995,Florida State,Active,New England Patriots,2nd season,77.0,Pope John XXII Regional HS,"Sparta, NJ",85.0,255.0,
196,ryanizzo/2560751,"Izzo, Ryan",TE,2019,Regular Season,5,10/06,Away,WAS,W,33 to 7,1,0,2,39,19.5,29,1,--,--,--,--,--,--,--,349,nwe,10.9,4500,23.0,"Highland Lakes , NJ",12/21/1995,Florida State,Active,New England Patriots,2nd season,77.0,Pope John XXII Regional HS,"Sparta, NJ",85.0,255.0,
197,nickboyle/2552402,"Boyle, Nick",TE,2019,Regular Season,1,09/08,Away,MIA,W,59 to 10,1,1,3,26,8.7,12,0,--,--,--,--,--,--,--,25,bal,4.1,4000,26.0,"Sussex , NJ",2/17/1993,Delaware,Active,Baltimore Ravens,5th season,76.0,High Point HS,"Sussex, NJ",86.0,270.0,
198,nickboyle/2552402,"Boyle, Nick",TE,2019,Regular Season,5,10/06,Away,PIT,W,26 to 23,1,1,0,0,--,--,0,--,--,--,--,--,--,--,417,bal,0.0,4700,26.0,"Sussex , NJ",2/17/1993,Delaware,Active,Baltimore Ravens,5th season,76.0,High Point HS,"Sussex, NJ",86.0,270.0,
199,nickboyle/2552402,"Boyle, Nick",TE,2019,Regular Season,7,10/20,Away,SEA,W,30 to 16,1,1,1,20,20.0,20,0,--,--,--,--,--,--,--,532,bal,2.5,4300,26.0,"Sussex , NJ",2/17/1993,Delaware,Active,Baltimore Ravens,5th season,76.0,High Point HS,"Sussex, NJ",86.0,270.0,
200,moalie-cox/2558832,"Alie-Cox, Mo",TE,2019,Regular Season,1,09/08,Away,LAC,L,24 to 30,1,0,1,3,3.0,3,0,--,--,--,--,--,--,--,51,ind,0.8,4000,26.0,"Alexandria , VA",9/19/1993,Virginia Commonwealth,Active,Indianapolis Colts,2nd season,77.0,Middleburg Acad. HS,VA,81.0,267.0,
201,moalie-cox/2558832,"Alie-Cox, Mo",TE,2019,Regular Season,2,09/15,Away,TEN,W,19 to 17,1,0,0,0,--,--,0,--,--,--,--,--,--,--,164,ind,0.0,4000,26.0,"Alexandria , VA",9/19/1993,Virginia Commonwealth,Active,Indianapolis Colts,2nd season,77.0,Middleburg Acad. HS,VA,81.0,267.0,
202,erictomlinson/2553744,"Tomlinson, Eric",,2019,Regular Season,1,09/08,Away,DAL,L,17 to 35,1,0,--,--,--,--,--,--,--,--,--,--,--,--,67,nyg,0.0,4000,27.0,"Oklahoma City , OK",4/22/1992,Texas-El Paso,Cut from team,,Season,78.0,,,,263.0,
203,erictomlinson/2553744,"Tomlinson, Eric",,2019,Regular Season,7,10/21,Away,NYJ,W,33 to 0,1,1,1,1,1.0,1,0,--,--,--,--,--,--,--,548,nwe,0.6,4000,27.0,"Oklahoma City , OK",4/22/1992,Texas-El Paso,Cut from team,,Season,78.0,,,,263.0,
204,jimmygraham/497236,"Graham, Jimmy",TE,2019,Regular Season,1,09/05,Away,CHI,W,10 to 3,1,0,3,30,10.0,16,1,--,--,--,--,--,--,--,8,gnb,10.5,5100,32.0,"Goldsboro , NC",11/24/1986,Miami (Fla.),Active,Green Bay Packers,10th season,79.0,Charis Prep HS,"Goldsboro, NC",80.0,265.0,
205,jimmygraham/497236,"Graham, Jimmy",TE,2019,Regular Season,5,10/06,Away,DAL,W,34 to 24,1,1,3,41,13.7,23,0,--,--,--,--,--,--,--,361,gnb,5.6,5500,32.0,"Goldsboro , NC",11/24/1986,Miami (Fla.),Active,Green Bay Packers,10th season,79.0,Charis Prep HS,"Goldsboro, NC",80.0,265.0,
206,jessejames/2552633,"James, Jesse",TE,2019,Regular Season,1,09/08,Away,ARI,T,27 to 27,1,1,1,15,15.0,15,0,--,--,--,--,--,--,--,38,det,2.0,4000,25.0,"Mckeesport , PA",6/4/1994,Penn State,Active,Detroit Lions,5th season,79.0,South Allegheny HS,"McKeesport, PA",83.0,250.0,
207,jessejames/2552633,"James, Jesse",TE,2019,Regular Season,3,09/22,Away,PHI,W,27 to 24,1,1,1,13,13.0,13,0,--,--,--,--,--,--,--,213,det,1.8,4000,25.0,"Mckeesport , PA",6/4/1994,Penn State,Active,Detroit Lions,5th season,79.0,South Allegheny HS,"McKeesport, PA",83.0,250.0,
208,austinhooper/2555415,"Hooper, Austin",TE,2019,Regular Season,1,09/08,Away,MIN,L,12 to 28,1,1,9,77,8.6,16,0,--,--,--,--,--,--,--,5,atl,12.2,5500,25.0,"San Mateo , CA",10/29/1994,Stanford,Active,Atlanta Falcons,4th season,76.0,De La Salle HS,"Concord, CA",81.0,254.0,
209,austinhooper/2555415,"Hooper, Austin",TE,2019,Regular Season,3,09/22,Away,IND,L,24 to 27,1,1,6,66,11.0,20,2,--,--,--,--,--,--,--,176,atl,21.6,5800,25.0,"San Mateo , CA",10/29/1994,Stanford,Active,Atlanta Falcons,4th season,76.0,De La Salle HS,"Concord, CA",81.0,254.0,
210,austinhooper/2555415,"Hooper, Austin",TE,2019,Regular Season,5,10/06,Away,HOU,L,32 to 53,1,1,6,56,9.3,18,0,--,--,--,--,--,--,--,351,atl,10.6,6700,25.0,"San Mateo , CA",10/29/1994,Stanford,Active,Atlanta Falcons,4th season,76.0,De La Salle HS,"Concord, CA",81.0,254.0,
211,austinhooper/2555415,"Hooper, Austin",TE,2019,Regular Season,6,10/13,Away,ARI,L,33 to 34,1,1,8,117,14.6,30,1,--,--,--,--,--,--,--,427,atl,21.7,6400,25.0,"San Mateo , CA",10/29/1994,Stanford,Active,Atlanta Falcons,4th season,76.0,De La Salle HS,"Concord, CA",81.0,254.0,
212,hunterhenry/2555341,"Henry, Hunter",TE,2019,Regular Season,7,10/20,Away,TEN,L,20 to 23,1,1,6,97,16.2,23,0,--,--,--,--,--,--,--,508,lac,12.7,5700,24.0,"Little Rock , AR",12/7/1994,Arkansas,Active,Los Angeles Chargers,4th season,77.0,Pulaski Academy HS,"Little Rock, AR",86.0,250.0,
213,hunterhenry/2555341,"Henry, Hunter",TE,2019,Regular Season,8,10/27,Away,CHI,W,17 to 16,1,1,4,47,11.8,20,0,--,--,--,--,--,--,--,590,lac,6.7,6700,24.0,"Little Rock , AR",12/7/1994,Arkansas,Active,Los Angeles Chargers,4th season,77.0,Pulaski Academy HS,"Little Rock, AR",86.0,250.0,
214,antonyauclair/2559044,"Auclair, Antony",TE,2019,Regular Season,2,09/12,Away,CAR,W,20 to 14,1,1,--,--,--,--,--,--,--,--,--,--,--,--,149,tam,0.0,4000,26.0,"Notre Dame des Pins , QC",5/28/1993,Laval (Canada),Injured reserve,Tampa Bay Buccaneers,3rd season,78.0,Champlain Coll. Lenoxville HS,"Sherbrooke, Quebec, Canada",82.0,256.0,
215,antonyauclair/2559044,"Auclair, Antony",TE,2019,Regular Season,8,10/27,Away,TEN,L,23 to 27,1,1,--,--,--,--,--,--,--,--,--,--,--,--,634,tam,0.0,4000,26.0,"Notre Dame des Pins , QC",5/28/1993,Laval (Canada),Injured reserve,Tampa Bay Buccaneers,3rd season,78.0,Champlain Coll. Lenoxville HS,"Sherbrooke, Quebec, Canada",82.0,256.0,
216,treyburton/2550284,"Burton, Trey",TE,2019,Regular Season,2,09/15,Away,DEN,W,16 to 14,1,1,2,5,2.5,5,0,--,--,--,--,--,--,--,129,chi,1.5,5400,28.0,"Venice , FL",10/29/1991,Florida,Active,Chicago Bears,6th season,74.0,Venice HS,FL,80.0,238.0,
217,treyburton/2550284,"Burton, Trey",TE,2019,Regular Season,3,09/23,Away,WAS,W,31 to 15,1,1,4,20,5.0,11,0,--,--,--,--,--,--,--,196,chi,4.0,4900,28.0,"Venice , FL",10/29/1991,Florida,Active,Chicago Bears,6th season,74.0,Venice HS,FL,80.0,238.0,
218,treyburton/2550284,"Burton, Trey",TE,2019,Regular Season,5,10/06,Away,OAK,L,21 to 24,1,1,3,16,5.3,11,0,--,--,--,--,--,--,--,369,chi,3.1,4800,28.0,"Venice , FL",10/29/1991,Florida,Active,Chicago Bears,6th season,74.0,Venice HS,FL,80.0,238.0,
219,jaedengraham/2561622,"Graham, Jaeden",TE,2019,Regular Season,6,10/13,Away,ARI,L,33 to 34,1,0,1,21,21.0,21,0,--,--,--,--,--,--,--,457,atl,2.6,4000,24.0,"Aurora , CO",10/10/1995,Yale,Active,Atlanta Falcons,1st season,76.0,,,87.0,250.0,
220,tylerhigbee/2555364,"Higbee, Tyler",TE,2019,Regular Season,1,09/08,Away,CAR,W,30 to 27,1,1,4,20,5.0,6,1,--,--,--,--,--,--,--,11,lar,10.0,4000,26.0,"Atlanta , GA",1/1/1993,Western Kentucky,Active,Los Angeles Rams,4th season,78.0,East Lake HS,"Tarpon Springs, FL",89.0,255.0,
221,tylerhigbee/2555364,"Higbee, Tyler",TE,2019,Regular Season,5,10/03,Away,SEA,L,29 to 30,1,1,3,47,15.7,20,0,--,--,--,--,--,--,--,358,lar,6.2,4500,26.0,"Atlanta , GA",1/1/1993,Western Kentucky,Active,Los Angeles Rams,4th season,78.0,East Lake HS,"Tarpon Springs, FL",89.0,255.0,
222,tylerhigbee/2555364,"Higbee, Tyler",TE,2019,Regular Season,7,10/20,Away,ATL,W,37 to 10,1,1,1,8,8.0,8,0,--,--,--,--,--,--,--,540,lar,1.3,4500,26.0,"Atlanta , GA",1/1/1993,Western Kentucky,Active,Los Angeles Rams,4th season,78.0,East Lake HS,"Tarpon Springs, FL",89.0,255.0,
223,jeremysprinkle/2557886,"Sprinkle, Jeremy",TE,2019,Regular Season,1,09/08,Away,PHI,L,27 to 32,1,1,1,8,8.0,8,0,--,--,--,--,--,--,--,42,was,1.3,4000,25.0,"Pine Bluff , AR",8/10/1994,Arkansas,Active,Washington Redskins,3rd season,77.0,White Hall HS,AR,87.0,255.0,
224,jeremysprinkle/2557886,"Sprinkle, Jeremy",TE,2019,Regular Season,4,09/29,Away,NYG,L,3 to 24,1,1,1,20,20.0,20,0,--,--,--,--,--,--,--,302,was,2.5,4000,25.0,"Pine Bluff , AR",8/10/1994,Arkansas,Active,Washington Redskins,3rd season,77.0,White Hall HS,AR,87.0,255.0,
225,jeremysprinkle/2557886,"Sprinkle, Jeremy",TE,2019,Regular Season,6,10/13,Away,MIA,W,17 to 16,1,1,2,24,12.0,19,0,--,--,--,--,--,--,--,453,was,3.4,4500,25.0,"Pine Bluff , AR",8/10/1994,Arkansas,Active,Washington Redskins,3rd season,77.0,White Hall HS,AR,87.0,255.0,
226,jeremysprinkle/2557886,"Sprinkle, Jeremy",TE,2019,Regular Season,8,10/24,Away,MIN,L,9 to 19,1,1,2,12,6.0,6,0,--,--,--,--,--,--,--,609,was,2.2,4700,25.0,"Pine Bluff , AR",8/10/1994,Arkansas,Active,Washington Redskins,3rd season,77.0,White Hall HS,AR,87.0,255.0,
227,gregolsen/2495700,"Olsen, Greg",TE,2019,Regular Season,3,09/22,Away,ARI,W,38 to 20,1,1,6,75,12.5,20,2,--,--,--,--,--,--,--,175,car,22.5,6100,34.0,"Paterson , NJ",3/11/1985,Miami (Fla.),Active,Carolina Panthers,13th season,77.0,Wayne Hills HS,"Wayne, NJ",88.0,255.0,
228,gregolsen/2495700,"Olsen, Greg",TE,2019,Regular Season,4,09/29,Away,HOU,W,16 to 10,1,1,2,5,2.5,3,0,--,--,--,--,--,--,--,309,car,1.5,6000,34.0,"Paterson , NJ",3/11/1985,Miami (Fla.),Active,Carolina Panthers,13th season,77.0,Wayne Hills HS,"Wayne, NJ",88.0,255.0,
229,o.j.howard/2557856,"Howard, O.J.",TE,2019,Regular Season,2,09/12,Away,CAR,W,20 to 14,1,1,--,--,--,--,--,--,--,--,--,--,--,--,161,tam,0.0,6500,24.0,"Autaugaville , AL",11/18/1994,Alabama,Active,Tampa Bay Buccaneers,3rd season,78.0,Autauga Academy HS,"Prattville, AL",80.0,251.0,
230,jacobhollister/2558956,"Hollister, Jacob",TE,2019,Regular Season,6,10/13,Away,CLE,W,32 to 28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,497,sea,0.0,4500,25.0,"Beaverton , OR",11/18/1993,Wyoming,Active,Seattle Seahawks,3rd season,76.0,Mountain View HS,"Bend, OR",48.0,245.0,
231,jacobhollister/2558956,"Hollister, Jacob",TE,2019,Regular Season,8,10/27,Away,ATL,W,27 to 20,1,0,2,18,9.0,12,0,--,--,--,--,--,--,--,604,sea,2.8,4800,25.0,"Beaverton , OR",11/18/1993,Wyoming,Active,Seattle Seahawks,3rd season,76.0,Mountain View HS,"Bend, OR",48.0,245.0,
232,jasonwitten/2505629,"Witten, Jason",TE,2019,Regular Season,2,09/15,Away,WAS,W,31 to 21,1,1,4,25,6.3,18,1,--,--,--,--,--,--,--,94,dal,10.5,4700,37.0,"Knoxville , TN",5/6/1982,Tennessee,Active,Dallas Cowboys,16th season,78.0,Elizabethton HS,TN,82.0,263.0,
233,jasonwitten/2505629,"Witten, Jason",TE,2019,Regular Season,6,10/13,Away,NYJ,L,22 to 24,1,1,5,57,11.4,20,0,--,--,--,--,--,--,--,436,dal,8.2,5000,37.0,"Knoxville , TN",5/6/1982,Tennessee,Active,Dallas Cowboys,16th season,78.0,Elizabethton HS,TN,82.0,263.0,
234,tannerhudson/2561215,"Hudson, Tanner",TE,2019,Regular Season,8,10/27,Away,TEN,L,23 to 27,1,0,0,0,--,--,0,--,--,--,--,--,--,--,630,tam,0.0,4000,24.0,"Paris , TN",11/12/1994,Southern Arkansas,Active,Tampa Bay Buccaneers,1st season,77.0,,,88.0,239.0,
